Prompt	Decay [480nm]	Decay [484nm]	Decay [488nm]	Decay [492nm]	Decay [496nm]	Decay [500nm]	Decay [504nm]	Decay [508nm]	Decay [512nm]	Decay [516nm]	Decay [520nm]	Decay [524nm]	Decay [528nm]	Decay [532nm]	Decay [536nm]	Decay [540nm]	Decay [544nm]	Decay [548nm]	Decay [552nm]	Decay [556nm]	Decay [560nm]	Decay [564nm]	Decay [568nm]	Decay [572nm]	Decay [576nm]	Decay [580nm]	Decay [584nm]	Decay [588nm]	Decay [592nm]	Decay [596nm]	Decay [600nm]	Decay [604nm]	Decay [608nm]	Decay [612nm]	Decay [616nm]	Decay [620nm]	Decay [624nm]	Decay [628nm]	Decay [632nm]	Decay [636nm]	Decay [640nm]	Decay [644nm]	Decay [648nm]	Decay [652nm]	Decay [656nm]	Decay [660nm]	Decay [664nm]	Decay [668nm]	Decay [672nm]	Decay [676nm]	Decay [680nm]	Decay [684nm]	Decay [688nm]	Decay [692nm]	Decay [696nm]	Decay [700nm]	Decay [704nm]	Decay [708nm]
0	1	0	0	0	1	3	3	5	12	16	27	37	42	93	105	120	123	153	153	166	140	138	126	105	87	78	69	66	64	42	38	48	39	20	19	15	9	6	12	7	6	3	6	1	2	1	0	1	1	0	1	1	0	0	0	0	0	0
0	2	1	0	3	2	1	3	8	6	9	30	33	54	71	101	106	126	154	147	145	135	144	130	100	83	85	84	80	68	60	54	43	26	20	22	19	11	12	8	6	5	5	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	3	0	0	1	3	0	4	4	14	17	39	50	62	98	127	130	146	138	156	154	126	119	114	91	83	78	68	69	57	54	35	30	21	15	8	15	11	7	6	2	3	6	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0
0	0	1	1	0	1	4	2	1	8	9	17	31	60	73	87	130	145	166	151	154	133	129	118	104	93	85	82	53	71	55	43	40	22	31	20	10	15	13	9	4	6	4	4	2	1	0	2	1	0	0	1	0	0	0	0	0	0	0
0	2	2	0	2	1	2	0	5	3	10	12	34	48	91	108	98	135	148	144	147	121	126	104	101	100	90	57	71	76	50	31	40	37	31	23	17	13	8	7	8	4	4	1	1	1	3	2	3	0	0	0	1	1	0	0	0	0	0
0	0	1	0	0	2	1	1	8	12	13	20	43	42	79	101	97	128	123	101	147	138	125	113	116	90	88	61	50	75	49	44	43	38	28	22	10	8	11	6	5	9	2	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0
0	0	0	0	2	0	0	2	4	11	16	31	37	36	66	94	106	136	148	163	136	137	122	96	103	92	103	67	60	61	48	32	37	25	28	15	20	6	4	6	4	8	1	2	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	1	3	8	7	13	18	26	48	61	89	112	125	136	137	122	134	120	104	103	90	91	71	62	46	44	49	38	27	27	18	15	9	11	13	5	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	3	3	11	9	15	12	37	47	69	64	116	117	143	133	150	129	119	108	103	76	63	79	73	56	52	43	38	24	21	20	22	13	9	7	8	4	2	3	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	2	0	0	0	7	10	11	18	24	44	46	92	117	111	149	157	125	151	122	110	93	87	85	64	67	54	48	40	42	41	29	24	14	12	2	6	5	2	5	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	1	0	3	10	7	11	33	51	66	77	103	100	113	130	115	106	123	92	102	97	74	80	61	51	43	32	30	26	30	24	21	10	6	8	3	3	2	3	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	2	3	3	7	4	11	19	40	43	66	84	121	101	127	127	126	127	122	101	88	83	70	64	64	50	44	45	13	32	28	18	19	10	15	6	2	2	3	4	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	2	3	3	6	10	29	34	72	55	87	75	124	150	152	114	99	130	91	94	95	78	66	64	48	56	52	25	27	22	17	17	12	9	9	3	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0	0	1	0	2	1	1	5	3	9	9	17	39	50	71	72	106	102	111	137	133	114	123	101	102	89	73	74	73	58	37	35	38	32	29	11	13	12	9	6	4	2	4	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0	1	1	2	0	1	3	2	6	6	9	16	34	41	71	86	100	107	126	130	126	109	118	101	88	90	71	75	56	57	44	32	30	28	22	11	12	7	4	11	10	6	2	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	2	2	2	1	3	8	5	13	13	33	39	70	79	93	114	107	140	129	119	100	91	73	80	73	67	53	53	71	40	30	26	25	15	11	20	7	5	3	4	4	2	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	8	6	14	24	24	46	50	77	101	115	123	126	105	113	128	104	82	82	72	72	61	66	45	49	34	32	20	15	15	5	6	5	2	3	3	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0
0	2	0	0	1	1	1	2	1	12	18	25	30	31	61	82	95	110	124	114	108	116	109	88	87	65	69	63	40	49	36	35	36	28	22	22	16	8	11	2	9	2	4	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	1	2	2	2	14	10	18	34	46	70	61	102	121	138	124	117	120	104	107	86	85	68	70	64	49	55	32	42	28	18	11	12	10	11	5	1	3	4	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0	1	1	0	0	0	5	2	6	8	9	11	21	42	60	87	108	110	120	135	119	106	99	90	96	88	63	66	40	59	47	52	34	30	22	17	15	8	9	2	5	5	2	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	2	1	7	6	10	18	24	40	62	75	86	115	128	119	99	107	108	94	88	68	63	64	52	46	45	38	33	22	34	13	16	10	5	8	2	4	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	3	4	8	14	21	41	59	87	95	110	122	135	126	133	100	101	93	75	56	66	53	40	36	34	31	28	16	23	19	18	10	8	3	2	3	1	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0
0	0	1	0	0	2	4	2	5	5	10	18	23	41	57	75	76	104	119	136	121	113	102	78	104	87	47	55	61	49	46	54	28	33	21	20	12	11	4	5	4	3	6	4	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	4	1	3	10	9	29	30	39	55	79	81	112	127	106	127	141	112	96	88	70	71	69	60	48	46	38	23	24	25	15	16	13	7	4	2	6	4	4	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0
0	0	1	2	1	0	1	4	3	8	9	19	35	39	69	77	80	109	122	133	111	112	105	87	74	66	68	69	47	46	33	32	27	31	29	20	14	7	12	7	4	4	5	1	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	0	2	1	2	3	3	7	10	7	24	45	54	87	80	114	139	136	115	72	105	89	85	71	59	51	57	50	42	35	30	25	22	14	14	11	6	9	5	5	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	3	6	4	13	17	28	43	49	70	83	129	96	120	112	125	109	89	96	70	62	63	51	49	36	45	30	26	19	19	14	19	7	8	4	7	3	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	1	1	0	0	1	0	2	5	4	11	20	32	39	57	61	105	122	115	131	122	124	119	81	62	69	74	52	54	46	35	44	40	25	18	21	9	7	6	11	4	4	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	2	3	4	12	17	32	37	46	58	89	123	110	112	110	112	92	79	108	56	51	64	49	30	39	41	27	29	21	17	16	8	10	9	2	1	1	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0
0	1	0	1	1	0	2	2	1	12	6	17	27	34	68	80	91	103	107	96	115	105	101	95	78	63	57	53	62	53	54	51	17	25	24	25	15	8	7	7	8	5	4	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	1	3	2	4	11	17	34	34	51	69	83	106	118	103	116	105	110	88	71	75	60	46	53	58	37	25	18	41	25	11	17	6	6	8	7	2	4	2	2	1	0	0	1	1	1	0	0	1	0	0	0	0	1
0	2	0	1	1	0	1	5	4	8	12	11	24	40	53	69	81	107	110	121	111	94	86	79	93	68	72	51	53	40	45	29	33	16	25	16	11	11	9	6	3	7	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	1	2	1	1	0	5	1	7	7	14	23	34	58	65	79	85	119	127	113	96	89	91	72	75	64	59	53	49	34	33	32	21	29	11	3	11	6	5	7	4	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	2	6	7	5	21	22	43	63	68	97	83	100	103	97	108	86	79	68	67	56	55	50	43	39	33	33	24	17	16	13	7	4	5	4	2	1	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0	1	0	0	0	3	0	0	1	8	9	23	23	48	40	67	73	99	107	99	112	108	81	101	84	76	78	57	45	44	39	29	25	28	24	15	12	7	7	2	4	3	0	0	3	2	1	1	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	1	2	4	2	3	8	17	23	42	44	77	74	99	107	88	124	114	96	81	65	70	63	56	49	40	40	27	26	25	9	15	8	8	11	2	5	1	2	1	3	2	0	0	0	1	0	0	0	0	0	1	0	0	0
0	0	0	2	2	1	2	2	1	8	6	14	22	43	50	65	98	83	118	119	95	110	101	89	70	77	61	59	49	38	34	34	28	21	20	19	18	8	4	9	5	3	4	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	2	4	3	5	11	13	19	34	52	67	85	77	82	104	126	91	95	79	69	71	55	53	51	49	30	38	34	25	16	16	15	9	11	6	3	2	1	2	3	0	0	1	0	0	1	1	0	0	0	1	0	0	0
0	1	2	0	0	2	3	6	5	10	7	14	30	24	37	56	78	88	91	91	129	101	81	71	68	77	57	60	51	27	43	30	30	16	12	11	13	8	9	7	5	3	2	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
0	1	0	1	1	1	0	4	3	3	8	15	17	44	54	83	71	94	107	105	111	88	89	94	71	87	51	57	50	39	32	24	25	14	24	16	10	9	4	8	2	0	4	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	1	0	1	3	3	6	11	13	39	51	64	94	124	94	112	74	79	88	82	73	67	63	60	39	37	43	36	25	14	7	11	8	9	10	0	3	4	3	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0
0	1	1	1	1	3	0	0	4	4	6	20	28	32	37	67	86	95	100	100	85	110	86	67	82	63	58	42	42	46	41	25	18	28	24	7	15	10	3	7	6	4	3	3	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	2	0	2	5	6	14	13	25	34	54	58	89	88	93	95	104	112	74	80	80	57	40	48	54	40	38	29	24	18	14	9	17	9	4	4	5	3	2	2	1	2	0	1	0	1	1	0	0	1	0	0	0	0	0
0	0	0	2	0	0	1	1	5	4	12	21	34	30	52	52	83	81	111	99	93	95	83	85	69	65	53	46	47	36	38	21	17	26	14	6	16	9	3	8	4	3	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	1	0	1	1	1	5	4	5	19	22	32	58	58	90	98	107	80	100	94	79	70	78	71	58	47	41	40	30	29	28	24	16	18	12	5	3	2	3	1	2	3	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	1	1	4	6	8	9	18	24	23	48	67	75	92	81	102	89	100	84	78	72	52	67	51	41	29	35	34	26	26	19	13	15	7	8	2	3	5	2	3	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0
0	1	0	0	0	3	2	0	1	4	15	13	20	41	53	70	86	70	94	92	92	84	83	79	87	68	54	45	44	35	30	34	29	22	18	14	14	9	3	4	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	3	2	4	6	7	12	22	25	47	62	81	81	91	101	102	88	84	72	65	59	62	60	47	33	35	33	24	21	16	12	12	13	14	6	3	4	2	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	3	4	19	11	20	42	41	68	83	79	93	97	88	77	68	87	72	63	55	43	51	41	31	27	26	23	21	8	13	6	7	2	6	2	2	2	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	1	4	2	15	15	24	39	37	59	79	94	94	104	99	85	85	79	75	68	53	46	48	46	34	33	15	16	12	11	9	4	9	3	2	2	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	1	1	2	4	4	11	18	20	36	59	55	67	82	71	98	83	83	90	73	72	59	45	57	29	45	33	36	20	28	20	16	14	9	1	5	4	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	1	3	2	8	8	14	26	33	50	63	79	70	79	96	74	87	70	58	59	60	50	54	40	35	25	29	10	19	12	9	10	3	4	2	2	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	6	3	11	8	20	24	35	52	77	83	77	104	83	74	90	66	63	62	64	40	48	29	38	26	19	25	16	13	10	10	11	7	1	1	2	3	3	0	1	0	1	0	0	1	0	0	2	0	0	0	0
0	0	0	0	1	0	0	1	4	5	8	6	16	28	35	62	54	75	84	89	95	100	77	78	69	67	50	47	41	38	36	24	24	21	12	10	9	6	9	3	3	1	3	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	1	3	8	8	23	21	28	48	54	61	84	79	92	93	83	85	79	67	56	54	52	50	42	33	22	22	19	23	10	10	8	9	3	6	2	4	1	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	1	3	8	8	11	26	29	40	51	67	75	87	77	89	82	72	79	61	61	45	50	52	38	29	28	25	17	18	16	11	6	6	5	4	2	1	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0
0	0	1	0	1	0	3	1	3	6	11	14	24	29	38	58	67	79	94	97	75	87	80	84	55	49	41	57	41	43	24	26	28	26	15	8	9	9	11	6	3	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	2	0	0	3	8	15	17	34	47	57	70	75	75	82	80	80	75	66	55	50	45	62	41	40	45	31	23	17	10	18	10	10	4	5	6	2	4	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	4	1	2	8	8	16	31	42	60	80	76	113	96	84	75	59	63	54	54	53	44	42	34	23	41	23	28	14	9	12	9	6	9	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	1	4	3	7	8	19	26	42	55	68	83	64	80	76	81	84	79	59	44	42	51	36	39	22	38	15	18	11	13	10	8	5	4	4	1	0	2	3	0	1	2	2	0	1	0	1	0	0	0	0	0	0
0	1	0	0	0	2	1	1	3	7	10	13	23	29	49	60	55	70	83	76	71	67	80	70	48	58	54	39	35	35	31	25	29	23	9	10	6	9	1	6	2	3	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	2	0	1	1	3	3	2	10	13	19	29	42	49	85	65	80	69	84	71	69	60	48	54	53	45	27	35	30	32	19	22	14	13	13	6	5	8	4	3	2	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	2	1	1	1	3	6	8	10	14	26	37	52	59	76	86	79	85	76	72	64	67	54	46	46	54	35	31	19	21	26	16	13	4	10	8	7	0	1	2	1	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	3	3	5	4	10	22	32	35	44	59	92	70	84	90	85	75	78	45	58	41	39	37	34	17	23	21	18	16	11	5	8	5	1	1	0	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	2	2	3	10	16	16	22	29	60	64	69	73	68	79	87	71	71	50	57	49	48	32	39	24	23	14	16	19	7	9	5	7	5	3	3	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	0	2	3	4	5	10	7	18	18	48	49	60	60	84	80	75	67	70	57	50	57	47	47	40	26	31	40	19	19	10	16	3	4	6	1	1	2	3	3	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	3	3	2	3	4	12	19	19	45	63	57	62	84	68	104	60	62	60	48	43	46	50	38	32	28	22	20	23	11	10	6	4	6	6	4	2	1	1	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	0	0	1	3	1	3	13	5	16	26	41	59	68	58	82	80	84	84	56	65	53	56	40	41	46	35	29	17	26	13	17	8	10	6	7	3	3	3	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	2	3	8	8	15	32	40	60	55	81	71	82	85	69	72	49	53	47	41	38	30	28	25	19	20	18	13	6	12	10	7	4	2	0	3	0	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	0	4	3	10	6	20	24	48	58	52	60	74	108	67	79	87	58	49	50	48	39	28	41	33	21	17	14	11	16	11	10	2	2	1	3	1	2	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	2	0	0	1	3	7	6	9	28	27	34	39	59	64	60	60	75	55	67	55	62	64	38	39	25	26	38	24	23	27	20	15	5	6	3	4	3	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0	1	1	0	1	1	0	0	4	4	5	6	12	18	37	37	56	69	73	67	72	64	69	67	58	53	40	38	34	23	31	29	23	24	17	9	7	6	4	3	4	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	2	3	6	8	15	22	39	51	58	59	66	70	72	77	58	59	47	39	44	27	36	35	21	21	24	16	14	6	12	8	7	3	1	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	1	5	6	11	16	24	38	45	61	54	81	81	65	68	66	53	58	49	37	35	50	29	27	23	16	21	11	6	8	10	7	3	1	0	1	1	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0
0	0	0	1	1	0	2	3	2	2	9	5	24	29	44	36	49	67	83	67	87	71	69	57	48	41	54	39	30	37	19	21	16	19	11	13	12	15	6	3	3	3	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	2	2	6	8	13	22	28	40	34	66	65	84	83	72	82	61	47	58	52	40	49	33	32	32	22	28	12	19	7	10	8	6	4	1	0	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	1	1	0	0	0	3	4	11	11	15	26	35	36	71	64	66	70	88	58	63	51	73	54	36	34	37	33	24	26	14	18	8	10	8	8	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2	0	0	0	2	1	3	1	3	4	6	21	24	39	48	55	54	59	73	61	86	46	74	58	46	40	35	35	24	23	21	20	15	14	14	8	4	4	5	4	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	1	0	2	1	4	9	7	19	26	30	33	55	49	65	87	81	79	71	61	53	39	36	35	27	30	25	23	18	12	6	8	8	5	3	2	5	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	0	2	0	1	2	2	1	13	13	8	22	29	53	57	59	61	63	70	56	66	49	60	45	42	40	37	19	22	21	14	15	12	9	13	7	4	6	5	3	2	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	3	3	6	8	18	26	35	40	43	65	74	65	64	48	63	57	47	45	39	29	38	28	30	14	13	13	14	9	8	6	2	3	2	1	2	1	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0
0	0	1	0	1	0	2	2	2	3	4	13	19	23	38	41	55	46	65	67	65	59	67	51	59	38	33	31	35	24	17	18	17	13	15	9	6	6	8	6	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1	2	1	1	4	1	9	6	12	24	33	42	67	74	76	64	62	59	55	61	49	44	41	29	35	24	20	28	15	14	16	8	4	9	3	2	5	3	2	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	1	1	0	1	7	14	11	20	41	35	49	63	67	61	66	60	57	53	54	54	28	41	34	23	18	30	23	20	12	8	6	5	5	3	2	2	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	2	1	0	1	4	8	7	11	21	25	49	52	66	72	74	69	68	63	49	43	31	25	26	31	21	26	15	16	10	9	9	4	3	6	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	2	4	10	18	16	20	26	38	46	57	56	51	73	66	51	51	45	39	27	41	33	27	23	17	21	10	9	9	6	6	3	2	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	3	4	6	5	19	22	29	33	55	44	52	54	71	49	50	39	47	35	34	27	21	23	17	18	17	9	15	15	9	7	5	2	2	1	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	1	0	4	3	7	11	21	25	38	58	49	56	59	76	69	55	59	24	44	34	26	37	31	27	17	10	19	8	8	5	7	3	5	1	1	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	2	0	1	2	0	3	8	9	12	23	35	34	56	51	56	64	58	60	59	58	47	27	33	28	24	22	21	23	20	12	8	4	6	7	4	7	4	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	2	6	5	13	16	21	23	31	51	54	67	53	64	60	46	47	53	33	30	25	28	30	16	19	14	15	10	9	12	7	4	1	5	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
0	0	0	0	0	0	1	0	3	3	5	10	11	16	22	34	51	59	49	65	56	52	47	37	60	34	33	28	24	34	24	23	12	13	14	12	7	11	4	5	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1	0	1	1	0	1	1	2	4	3	8	12	19	37	41	44	64	63	62	52	67	37	39	41	24	26	28	27	24	9	18	19	16	10	8	6	5	3	1	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	1	4	8	8	16	18	42	39	52	56	55	69	61	48	60	53	40	42	31	26	34	22	24	21	11	12	6	7	5	2	4	6	2	3	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	4	4	6	4	10	28	38	49	38	55	55	61	64	49	51	59	44	36	40	30	23	25	16	17	14	12	10	10	5	3	7	4	0	3	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3	2	2	7	5	10	17	24	35	46	46	50	51	49	47	55	50	54	28	33	26	24	17	22	10	11	23	14	3	6	6	5	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	1	1	2	4	6	20	22	28	46	54	41	50	47	49	50	52	35	41	33	31	33	26	19	20	22	15	9	9	7	7	3	5	4	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	4	2	6	9	12	25	30	35	52	51	52	52	64	48	60	45	31	38	41	25	20	21	23	19	24	12	11	8	7	6	2	2	4	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	6	7	11	13	12	19	33	43	45	59	44	62	49	40	41	42	35	29	26	27	22	23	15	12	12	9	10	2	6	3	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	2	6	7	12	19	22	40	36	53	49	59	49	50	39	42	46	29	23	25	22	25	17	27	16	16	13	7	7	7	1	0	3	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	0	1	5	5	5	10	21	24	28	47	53	42	54	52	54	56	52	53	35	23	34	22	24	16	19	10	10	10	9	4	2	1	2	1	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	3	3	6	1	8	14	23	27	35	43	54	60	58	57	49	45	37	51	38	30	16	22	18	13	17	23	8	7	13	5	4	3	2	5	5	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	1	1	1	2	5	11	20	28	38	50	45	63	77	41	42	58	36	35	37	33	21	25	21	18	17	15	7	9	7	8	3	10	4	0	1	3	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	1	3	2	4	10	8	25	30	21	37	31	52	53	53	43	60	45	31	30	35	25	18	27	19	18	24	7	14	2	1	2	1	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	1	0	0	4	2	8	9	12	15	30	30	33	41	46	53	41	57	48	44	36	33	20	27	25	20	17	20	14	12	11	5	3	5	6	0	3	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	1	0	1	5	4	5	16	23	27	30	44	37	45	51	58	54	49	50	36	29	32	35	25	17	22	15	11	8	13	8	5	3	3	3	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	1	0	1	1	1	0	7	1	0	3	5	12	12	26	36	39	44	67	38	49	49	48	43	42	33	15	27	20	16	14	17	13	8	10	6	7	7	3	1	1	2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	2	2	5	5	9	21	23	28	55	49	52	52	57	61	43	47	33	41	19	23	22	27	21	20	14	20	6	9	6	6	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	4	2	6	8	17	19	21	35	34	47	54	56	49	59	43	45	39	38	20	26	19	21	23	14	11	11	8	8	4	4	3	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	4	0	1	2	5	5	16	13	17	18	34	41	37	39	58	49	44	48	40	30	35	20	28	22	15	25	20	12	6	10	7	5	6	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	2	2	4	5	6	8	14	25	39	36	54	55	56	55	36	52	33	27	31	24	29	18	24	17	11	12	10	9	6	2	5	5	7	4	1	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	0	3	2	4	12	14	25	38	37	44	52	44	53	46	56	33	40	43	19	27	21	16	17	16	15	13	9	4	3	3	4	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	1	1	0	1	1	3	3	4	5	18	23	46	42	49	59	47	49	52	51	39	46	28	28	26	21	21	16	9	14	6	6	3	6	5	2	3	2	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	1	2	2	3	8	8	19	13	28	31	41	42	62	47	44	48	31	31	36	29	42	24	21	12	11	17	13	11	8	8	4	6	4	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	3	0	0	1	4	5	9	6	14	25	23	30	55	49	52	50	53	42	34	27	31	32	28	27	16	21	13	12	8	9	8	7	6	2	2	0	2	0	1	1	2	2	0	0	1	0	0	1	0	0	0	0	0	0
